Source,Target,Type,ID,Label,Weighted
23,52,Undirected,2560,,0.054607427
23,53,Undirected,2561,,0.095082144
23,54,Undirected,2562,,0.035129103
23,55,Undirected,2563,,0.144610447
23,56,Undirected,2564,,0.067931725
23,57,Undirected,2565,,0.237783611
23,58,Undirected,2566,,0.052003723
23,59,Undirected,2567,,0.100083872
23,60,Undirected,2568,,0.03677548
23,61,Undirected,2569,,0.375162125
23,62,Undirected,2570,,0.487326899
23,63,Undirected,2571,,0.589862708
23,64,Undirected,2572,,0.736610205
23,65,Undirected,2573,,0.610199442
23,66,Undirected,2574,,0.342026606
23,67,Undirected,2575,,0.327486671
23,68,Undirected,2576,,0.516495032
23,69,Undirected,2577,,0.241858631
23,70,Undirected,2578,,0.332928596
23,71,Undirected,2579,,0.297674785
23,72,Undirected,2580,,0.513335283
23,73,Undirected,2581,,0.134819055
23,74,Undirected,2582,,0.302782808
23,75,Undirected,2583,,0.092389202
23,76,Undirected,2584,,0.738689543
23,77,Undirected,2585,,0.592659738
23,78,Undirected,2586,,0.531632465
23,79,Undirected,2587,,0.369823841
23,80,Undirected,2588,,0.544881287
23,81,Undirected,2589,,0.488131865
23,82,Undirected,2590,,0.50288372
23,83,Undirected,2591,,0.327296616
23,84,Undirected,2592,,0.820055913
23,85,Undirected,2593,,0.789553988
23,86,Undirected,2594,,0.857914
23,87,Undirected,2595,,0.676450589
23,88,Undirected,2596,,0.69800951
23,89,Undirected,2597,,0.824400078
23,90,Undirected,2598,,0.640825539
23,91,Undirected,2599,,0.825215388
23,92,Undirected,2600,,0.872767924
23,93,Undirected,2601,,0.982632507
23,94,Undirected,2602,,0.96341466
23,95,Undirected,2603,,0.954231088
23,96,Undirected,2604,,0.844146842
23,97,Undirected,2605,,0.952702965
23,98,Undirected,2606,,0.826373552
23,99,Undirected,2607,,0.618119544
23,100,Undirected,2608,,0.546087336
23,101,Undirected,2609,,0.788682037
23,102,Undirected,2610,,0.565045045
23,103,Undirected,2611,,0.755730697
23,104,Undirected,2612,,0.882841172
23,105,Undirected,2613,,0.76508315
23,106,Undirected,2614,,0.963513513
23,107,Undirected,2615,,0.827604884
23,108,Undirected,2616,,0.961406353
23,109,Undirected,2617,,0.939051735
23,110,Undirected,2618,,0.744995424
23,111,Undirected,2619,,0.88062133
23,112,Undirected,2620,,0.829001222
23,113,Undirected,2621,,0.819716091
23,114,Undirected,2622,,0.657183106
24,1,Undirected,2623,,0.812705994
24,2,Undirected,2624,,0.563403144
24,3,Undirected,2625,,0.724480227
24,4,Undirected,2626,,0.634182797
24,5,Undirected,2627,,0.762437768
24,6,Undirected,2628,,0.473181985
24,7,Undirected,2629,,0.415328736
24,8,Undirected,2630,,0.534681303
24,9,Undirected,2631,,0.797325934
24,10,Undirected,2632,,0.883124135
24,11,Undirected,2633,,0.863222393
24,12,Undirected,2634,,0.84452052
24,13,Undirected,2635,,0.730019126
24,14,Undirected,2636,,0.680291011
24,15,Undirected,2637,,0.819223024
24,16,Undirected,2638,,0.952173402
24,17,Undirected,2639,,0.827902636
24,18,Undirected,2640,,0.898612758
24,19,Undirected,2641,,0.90973738
24,20,Undirected,2642,,0.775857465
24,21,Undirected,2643,,0.682559345
24,22,Undirected,2644,,0.660887181
24,23,Undirected,2645,,0.617315477
24,24,Undirected,2646,,1
24,25,Undirected,2647,,0.86528925
24,26,Undirected,2648,,0.773752704
24,27,Undirected,2649,,0.950270286
24,28,Undirected,2650,,0.898091773
24,29,Undirected,2651,,0.754280505
24,30,Undirected,2652,,0.930723447
24,31,Undirected,2653,,0.573229792
24,32,Undirected,2654,,0.615933126
24,33,Undirected,2655,,0.70160835
24,34,Undirected,2656,,0.781441419
24,35,Undirected,2657,,0.595923473
24,36,Undirected,2658,,0.490533066
24,37,Undirected,2659,,0.551314358
24,38,Undirected,2660,,0.39875145
24,39,Undirected,2661,,0.73843707
24,40,Undirected,2662,,0.888024089
24,41,Undirected,2663,,0.724880354
24,42,Undirected,2664,,0.916762379
24,43,Undirected,2665,,0.615055255
24,44,Undirected,2666,,0.667925812
24,45,Undirected,2667,,0.508049172
24,46,Undirected,2668,,0.340167623
24,47,Undirected,2669,,0.302145959
24,48,Undirected,2670,,0.270451307
24,49,Undirected,2671,,0.243657872
24,50,Undirected,2672,,0.35476736
24,51,Undirected,2673,,0.368233014
24,52,Undirected,2674,,0.325154791
24,53,Undirected,2675,,0.472638486
24,54,Undirected,2676,,0.405804792
24,55,Undirected,2677,,0.512286126
24,56,Undirected,2678,,0.437471903
24,57,Undirected,2679,,0.59884248
24,58,Undirected,2680,,0.320484089
24,59,Undirected,2681,,0.274173323
24,60,Undirected,2682,,0.405054013
24,61,Undirected,2683,,0.734257282
24,62,Undirected,2684,,0.841895615
24,63,Undirected,2685,,0.913706561
24,64,Undirected,2686,,0.848912596
24,65,Undirected,2687,,0.94133667
24,66,Undirected,2688,,0.70734816
24,67,Undirected,2689,,0.697509036
24,68,Undirected,2690,,0.848924475
24,69,Undirected,2691,,0.60683179
24,70,Undirected,2692,,0.685557494
24,71,Undirected,2693,,0.652665377
24,72,Undirected,2694,,0.825255327
24,73,Undirected,2695,,0.503148349
24,74,Undirected,2696,,0.661888404
24,75,Undirected,2697,,0.463631615
24,76,Undirected,2698,,0.833074152
24,77,Undirected,2699,,0.88746699
24,78,Undirected,2700,,0.899340404
24,79,Undirected,2701,,0.748202105
24,80,Undirected,2702,,0.916932148
24,81,Undirected,2703,,0.835705865
24,82,Undirected,2704,,0.853324394
24,83,Undirected,2705,,0.697907925
24,84,Undirected,2706,,0.773951133
24,85,Undirected,2707,,0.8234091
24,86,Undirected,2708,,0.758009659
24,87,Undirected,2709,,0.935875302
24,88,Undirected,2710,,0.878728897
24,89,Undirected,2711,,0.779256513
24,90,Undirected,2712,,0.924593531
24,91,Undirected,2713,,0.791873772
24,92,Undirected,2714,,0.744229991
24,93,Undirected,2715,,0.607708184
24,94,Undirected,2716,,0.580756743
24,95,Undirected,2717,,0.610506762
24,96,Undirected,2718,,0.770922495
24,97,Undirected,2719,,0.663171968
24,98,Undirected,2720,,0.78820907
24,99,Undirected,2721,,0.957717452
24,100,Undirected,2722,,0.921667859
24,101,Undirected,2723,,0.816001079
24,102,Undirected,2724,,0.932309967
24,103,Undirected,2725,,0.850176208
24,104,Undirected,2726,,0.707832041
24,105,Undirected,2727,,0.817556236
24,106,Undirected,2728,,0.606913453
24,107,Undirected,2729,,0.748240312
24,108,Undirected,2730,,0.597346072
24,109,Undirected,2731,,0.650382177
24,110,Undirected,2732,,0.867197911
24,111,Undirected,2733,,0.730325246
24,112,Undirected,2734,,0.732178563
24,113,Undirected,2735,,0.766297201
24,114,Undirected,2736,,0.875429565
25,1,Undirected,2737,,0.680091236
25,2,Undirected,2738,,0.428746366
25,3,Undirected,2739,,0.590123221
25,4,Undirected,2740,,0.499494259
25,5,Undirected,2741,,0.630125299
25,6,Undirected,2742,,0.338484212
25,7,Undirected,2743,,0.280680492
25,8,Undirected,2744,,0.400293997
25,9,Undirected,2745,,0.673058452
25,10,Undirected,2746,,0.805739107
25,11,Undirected,2747,,0.752083011
25,12,Undirected,2748,,0.849420133
25,13,Undirected,2749,,0.603742648
25,14,Undirected,2750,,0.551144327
25,15,Undirected,2751,,0.713544362
25,16,Undirected,2752,,0.898809309
25,17,Undirected,2753,,0.926709396
25,18,Undirected,2754,,0.935554067
25,19,Undirected,2755,,0.954845359
25,20,Undirected,2756,,0.900766279
25,21,Undirected,2757,,0.811891191
25,22,Undirected,2758,,0.794555795
25,23,Undirected,2759,,0.747418213
25,24,Undirected,2760,,0.86528925
25,25,Undirected,2761,,1
25,26,Undirected,2762,,0.90763547
25,27,Undirected,2763,,0.908226798
25,28,Undirected,2764,,0.765175843
25,29,Undirected,2765,,0.621628263
25,30,Undirected,2766,,0.797117967
25,31,Undirected,2767,,0.438691391
25,32,Undirected,2768,,0.481223484
25,33,Undirected,2769,,0.566915865
25,34,Undirected,2770,,0.646912736
25,35,Undirected,2771,,0.461525734
25,36,Undirected,2772,,0.355824622
25,37,Undirected,2773,,0.416714672
25,38,Undirected,2774,,0.264133351
25,39,Undirected,2775,,0.604816608
25,40,Undirected,2776,,0.755454862
25,41,Undirected,2777,,0.591412413
25,42,Undirected,2778,,0.783806275
25,43,Undirected,2779,,0.481311916
25,44,Undirected,2780,,0.533307176
25,45,Undirected,2781,,0.37410995
25,46,Undirected,2782,,0.205580164
25,47,Undirected,2783,,0.167456906
25,48,Undirected,2784,,0.135751778
25,49,Undirected,2785,,0.108973054
25,50,Undirected,2786,,0.220144025
25,51,Undirected,2787,,0.233729788
25,52,Undirected,2788,,0.190633905
25,53,Undirected,2789,,0.337932678
25,54,Undirected,2790,,0.271761539
25,55,Undirected,2791,,0.378985725
25,56,Undirected,2792,,0.303667191
25,57,Undirected,2793,,0.467518993
25,58,Undirected,2794,,0.18611357
25,59,Undirected,2795,,0.139598545
25,60,Undirected,2796,,0.271430323
25,61,Undirected,2797,,0.604654551
25,62,Undirected,2798,,0.716333853
25,63,Undirected,2799,,0.812131251
25,64,Undirected,2800,,0.895566108
25,65,Undirected,2801,,0.839947665
25,66,Undirected,2802,,0.575442625
25,67,Undirected,2803,,0.564239394
25,68,Undirected,2804,,0.734907312
25,69,Undirected,2805,,0.474468336
25,70,Undirected,2806,,0.55764967
25,71,Undirected,2807,,0.523598026
25,72,Undirected,2808,,0.720477832
25,73,Undirected,2809,,0.369681745
25,74,Undirected,2810,,0.531562047
25,75,Undirected,2811,,0.329558208
25,76,Undirected,2812,,0.878365744
25,77,Undirected,2813,,0.801229921
25,78,Undirected,2814,,0.769364426
25,79,Undirected,2815,,0.61352389
25,80,Undirected,2816,,0.785368292
25,81,Undirected,2817,,0.713251789
25,82,Undirected,2818,,0.730194209
25,83,Undirected,2819,,0.564496816
25,84,Undirected,2820,,0.872666779
25,85,Undirected,2821,,0.928759393
25,86,Undirected,2822,,0.881700792
25,87,Undirected,2823,,0.9118946
25,88,Undirected,2824,,0.884704406
25,89,Undirected,2825,,0.885026472
25,90,Undirected,2826,,0.859333251
25,91,Undirected,2827,,0.916227518
25,92,Undirected,2828,,0.874191621
25,93,Undirected,2829,,0.736200865
25,94,Undirected,2830,,0.711179
25,95,Undirected,2831,,0.734403076
25,96,Undirected,2832,,0.903158255
25,97,Undirected,2833,,0.791428097
25,98,Undirected,2834,,0.92090293
25,99,Undirected,2835,,0.85340249
25,100,Undirected,2836,,0.788625716
25,101,Undirected,2837,,0.909949139
25,102,Undirected,2838,,0.803924688
25,103,Undirected,2839,,0.925314372
25,104,Undirected,2840,,0.820823154
25,105,Undirected,2841,,0.884949173
25,106,Undirected,2842,,0.732517133
25,107,Undirected,2843,,0.843113783
25,108,Undirected,2844,,0.723405886
25,109,Undirected,2845,,0.772053426
25,110,Undirected,2846,,0.941860668
25,111,Undirected,2847,,0.851080792
25,112,Undirected,2848,,0.824693478
25,113,Undirected,2849,,0.861492373
25,114,Undirected,2850,,0.843108731
26,1,Undirected,2851,,0.591115055
26,2,Undirected,2852,,0.337905093
26,3,Undirected,2853,,0.499781369
26,4,Undirected,2854,,0.408164732
26,5,Undirected,2855,,0.541630842
26,6,Undirected,2856,,0.247339551
26,7,Undirected,2857,,0.189227467
26,8,Undirected,2858,,0.310112372
26,9,Undirected,2859,,0.58893702
26,10,Undirected,2860,,0.733306778
26,11,Undirected,2861,,0.671549883
26,12,Undirected,2862,,0.804892475
26,13,Undirected,2863,,0.519372646
26,14,Undirected,2864,,0.465336424
26,15,Undirected,2865,,0.637008419
26,16,Undirected,2866,,0.811688891
26,17,Undirected,2867,,0.913073858
26,18,Undirected,2868,,0.861018229
26,19,Undirected,2869,,0.863994811
26,20,Undirected,2870,,0.960043347
26,21,Undirected,2871,,0.900811428
26,22,Undirected,2872,,0.886902433
26,23,Undirected,2873,,0.838146182
26,24,Undirected,2874,,0.773752704
26,25,Undirected,2875,,0.90763547
26,26,Undirected,2876,,1
26,27,Undirected,2877,,0.81592511
26,28,Undirected,2878,,0.672959232
26,29,Undirected,2879,,0.529304654
26,30,Undirected,2880,,0.70506705
26,31,Undirected,2881,,0.346998944
26,32,Undirected,2882,,0.390047659
26,33,Undirected,2883,,0.475530676
26,34,Undirected,2884,,0.556233701
26,35,Undirected,2885,,0.369680926
26,36,Undirected,2886,,0.264644629
26,37,Undirected,2887,,0.326091432
26,38,Undirected,2888,,0.172579691
26,39,Undirected,2889,,0.512640304
26,40,Undirected,2890,,0.663191394
26,41,Undirected,2891,,0.49919895
26,42,Undirected,2892,,0.691623077
26,43,Undirected,2893,,0.389145217
26,44,Undirected,2894,,0.441730525
26,45,Undirected,2895,,0.281998622
26,46,Undirected,2896,,0.115065372
26,47,Undirected,2897,,0.076147215
26,48,Undirected,2898,,0.044511525
26,49,Undirected,2899,,0.017638409
26,50,Undirected,2900,,0.129527415
26,51,Undirected,2901,,0.142001553
26,52,Undirected,2902,,0.098928431
26,53,Undirected,2903,,0.246827309
26,54,Undirected,2904,,0.182226177
26,55,Undirected,2905,,0.290255848
26,56,Undirected,2906,,0.214424938
26,57,Undirected,2907,,0.380448224
26,58,Undirected,2908,,0.096092416
26,59,Undirected,2909,,0.049139217
26,60,Undirected,2910,,0.182455995
26,61,Undirected,2911,,0.518204936
26,62,Undirected,2912,,0.630842527
26,63,Undirected,2913,,0.730963147
26,64,Undirected,2914,,0.85721545
26,65,Undirected,2915,,0.75594074
26,66,Undirected,2916,,0.48751675
26,67,Undirected,2917,,0.475191415
26,68,Undirected,2918,,0.653945323
26,69,Undirected,2919,,0.386488697
26,70,Undirected,2920,,0.472644056
26,71,Undirected,2921,,0.438010731
26,72,Undirected,2922,,0.644037825
26,73,Undirected,2923,,0.280789174
26,74,Undirected,2924,,0.445028851
26,75,Undirected,2925,,0.239940302
26,76,Undirected,2926,,0.848613338
26,77,Undirected,2927,,0.726170534
26,78,Undirected,2928,,0.680959327
26,79,Undirected,2929,,0.522517414
26,80,Undirected,2930,,0.696041064
26,81,Undirected,2931,,0.629262039
26,82,Undirected,2932,,0.645514493
26,83,Undirected,2933,,0.475308635
26,84,Undirected,2934,,0.900540346
26,85,Undirected,2935,,0.921526498
26,86,Undirected,2936,,0.949294755
26,87,Undirected,2937,,0.827086215
26,88,Undirected,2938,,0.826731786
26,89,Undirected,2939,,0.916432411
26,90,Undirected,2940,,0.781515103
26,91,Undirected,2941,,0.958741356
26,92,Undirected,2942,,0.959681168
26,93,Undirected,2943,,0.825738695
26,94,Undirected,2944,,0.802363224
26,95,Undirected,2945,,0.819727356
26,96,Undirected,2946,,0.98739723
26,97,Undirected,2947,,0.879704616
26,98,Undirected,2948,,0.983567023
26,99,Undirected,2949,,0.767086993
26,100,Undirected,2950,,0.698568328
26,101,Undirected,2951,,0.90629369
26,102,Undirected,2952,,0.715376202
26,103,Undirected,2953,,0.88777215
26,104,Undirected,2954,,0.885980586
26,105,Undirected,2955,,0.870314129
26,106,Undirected,2956,,0.819529355
26,107,Undirected,2957,,0.878167278
26,108,Undirected,2958,,0.811008628
26,109,Undirected,2959,,0.853582711
26,110,Undirected,2960,,0.887133676
26,111,Undirected,2961,,0.922408409
26,112,Undirected,2962,,0.862395154
26,113,Undirected,2963,,0.889908666
26,114,Undirected,2964,,0.781570321
27,1,Undirected,2965,,0.76375349
27,2,Undirected,2966,,0.517186773
27,3,Undirected,2967,,0.677195879
27,4,Undirected,2968,,0.588686958
27,5,Undirected,2969,,0.713481441
27,6,Undirected,2970,,0.427562935
27,7,Undirected,2971,,0.370333071
27,8,Undirected,2972,,0.48768658
27,9,Undirected,2973,,0.747770199
27,10,Undirected,2974,,0.848900693
27,11,Undirected,2975,,0.816639082
27,12,Undirected,2976,,0.839750301
27,13,Undirected,2977,,0.680327291
27,14,Undirected,2978,,0.630747954
27,15,Undirected,2979,,0.773414831
27,16,Undirected,2980,,0.949630003
27,17,Undirected,2981,,0.856087891
27,18,Undirected,2982,,0.919327572
27,19,Undirected,2983,,0.94775117
27,20,Undirected,2984,,0.812106513
27,21,Undirected,2985,,0.720764274
27,22,Undirected,2986,,0.702921183
27,23,Undirected,2987,,0.655970561
27,24,Undirected,2988,,0.950270286
27,25,Undirected,2989,,0.908226798
27,26,Undirected,2990,,0.81592511
27,27,Undirected,2991,,1
27,28,Undirected,2992,,0.855886633
27,29,Undirected,2993,,0.712959861
27,30,Undirected,2994,,0.886983706
27,31,Undirected,2995,,0.528648998
27,32,Undirected,2996,,0.57015983
27,33,Undirected,2997,,0.656075315
27,34,Undirected,2998,,0.734328791
27,35,Undirected,2999,,0.551761278
27,36,Undirected,3000,,0.444941329
27,37,Undirected,3001,,0.504802261
27,38,Undirected,3002,,0.353966527
27,39,Undirected,3003,,0.695689433
27,40,Undirected,3004,,0.84639732
27,41,Undirected,3005,,0.682402688
27,42,Undirected,3006,,0.874305588
27,43,Undirected,3007,,0.572242557
27,44,Undirected,3008,,0.622917554
27,45,Undirected,3009,,0.464956941
27,46,Undirected,3010,,0.293773036
27,47,Undirected,3011,,0.256935181
27,48,Undirected,3012,,0.225134007
27,49,Undirected,3013,,0.198520418
27,50,Undirected,3014,,0.308479803
27,51,Undirected,3015,,0.323887785
27,52,Undirected,3016,,0.280769514
27,53,Undirected,3017,,0.42694271
27,54,Undirected,3018,,0.358377878
27,55,Undirected,3019,,0.464143474
27,56,Undirected,3020,,0.38978549
27,57,Undirected,3021,,0.549753595
27,58,Undirected,3022,,0.273575358
27,59,Undirected,3023,,0.227764436
27,60,Undirected,3024,,0.357207558
27,61,Undirected,3025,,0.684701448
27,62,Undirected,3026,,0.792283499
27,63,Undirected,3027,,0.871917151
27,64,Undirected,3028,,0.8607725
27,65,Undirected,3029,,0.902009439
27,66,Undirected,3030,,0.658311487
27,67,Undirected,3031,,0.649120851
27,68,Undirected,3032,,0.80136372
27,69,Undirected,3033,,0.558086722
27,70,Undirected,3034,,0.635894117
27,71,Undirected,3035,,0.603112802
27,72,Undirected,3036,,0.779758611
27,73,Undirected,3037,,0.455111767
27,74,Undirected,3038,,0.612503437
27,75,Undirected,3039,,0.416196203
27,76,Undirected,3040,,0.842571974
27,77,Undirected,3041,,0.850034713
27,78,Undirected,3042,,0.849620057
27,79,Undirected,3043,,0.701776848
27,80,Undirected,3044,,0.867296205
27,81,Undirected,3045,,0.786429941
27,82,Undirected,3046,,0.804024479
27,83,Undirected,3047,,0.649622662
27,84,Undirected,3048,,0.799210778
27,85,Undirected,3049,,0.853542387
27,86,Undirected,3050,,0.793413396
27,87,Undirected,3051,,0.943895765
27,88,Undirected,3052,,0.879176284
27,89,Undirected,3053,,0.807430699
27,90,Undirected,3054,,0.900821666
27,91,Undirected,3055,,0.828141103
27,92,Undirected,3056,,0.78307846
27,93,Undirected,3057,,0.645182149
27,94,Undirected,3058,,0.619629826
27,95,Undirected,3059,,0.645071973
27,96,Undirected,3060,,0.8115195
27,97,Undirected,3061,,0.70060724
27,98,Undirected,3062,,0.829222134
27,99,Undirected,3063,,0.919379609
27,100,Undirected,3064,,0.872420291
27,101,Undirected,3065,,0.84161514
27,102,Undirected,3066,,0.882793029
27,103,Undirected,3067,,0.872682469
27,104,Undirected,3068,,0.737537243
27,105,Undirected,3069,,0.833755296
27,106,Undirected,3070,,0.642493866
27,107,Undirected,3071,,0.771183443
27,108,Undirected,3072,,0.633187933
27,109,Undirected,3073,,0.683856417
27,110,Undirected,3074,,0.89259054
27,111,Undirected,3075,,0.763940208
27,112,Undirected,3076,,0.753773768
27,113,Undirected,3077,,0.789926129
27,114,Undirected,3078,,0.858996583
28,1,Undirected,3079,,0.892302681
28,2,Undirected,3080,,0.6602502
28,3,Undirected,3081,,0.817593228
28,4,Undirected,3082,,0.732262291
28,5,Undirected,3083,,0.84515228
28,6,Undirected,3084,,0.571220535
28,7,Undirected,3085,,0.514303965
28,8,Undirected,3086,,0.62976541
28,9,Undirected,3087,,0.853492929
28,10,Undirected,3088,,0.840476429
28,11,Undirected,3089,,0.872921243
28,12,Undirected,3090,,0.763674749
28,13,Undirected,3091,,0.798543325
28,14,Undirected,3092,,0.758108542
28,15,Undirected,3093,,0.835307581
28,16,Undirected,3094,,0.852976659
28,17,Undirected,3095,,0.726898309
28,18,Undirected,3096,,0.798019432
28,19,Undirected,3097,,0.808601307
28,20,Undirected,3098,,0.673949864
28,21,Undirected,3099,,0.580691886
28,22,Undirected,3100,,0.559886994
28,23,Undirected,3101,,0.515462307
28,24,Undirected,3102,,0.898091773
28,25,Undirected,3103,,0.765175843
28,26,Undirected,3104,,0.672959232
28,27,Undirected,3105,,0.855886633
28,28,Undirected,3106,,1
28,29,Undirected,3107,,0.856103169
28,30,Undirected,3108,,0.967273784
28,31,Undirected,3109,,0.672698239
28,32,Undirected,3110,,0.713579955
28,33,Undirected,3111,,0.799499691
28,34,Undirected,3112,,0.874305239
28,35,Undirected,3113,,0.695868548
28,36,Undirected,3114,,0.588630404
28,37,Undirected,3115,,0.647576532
28,38,Undirected,3116,,0.498014888
28,39,Undirected,3117,,0.839620285
28,40,Undirected,3118,,0.989503891
28,41,Undirected,3119,,0.826207689
28,42,Undirected,3120,,0.981189718
28,43,Undirected,3121,,0.716122579
28,44,Undirected,3122,,0.766758209
28,45,Undirected,3123,,0.608897505
28,46,Undirected,3124,,0.436909678
28,47,Undirected,3125,,0.400873691
28,48,Undirected,3126,,0.369040749
28,49,Undirected,3127,,0.342496896
28,50,Undirected,3128,,0.451721389
28,51,Undirected,3129,,0.46798569
28,52,Undirected,3130,,0.424868108
28,53,Undirected,3131,,0.57057097
28,54,Undirected,3132,,0.499950212
28,55,Undirected,3133,,0.603576847
28,56,Undirected,3134,,0.530714108
28,57,Undirected,3135,,0.683969884
28,58,Undirected,3136,,0.416115599
28,59,Undirected,3137,,0.370927584
28,60,Undirected,3138,,0.49784814
28,61,Undirected,3139,,0.810476206
28,62,Undirected,3140,,0.891173241
28,63,Undirected,3141,,0.878936292
28,64,Undirected,3142,,0.754293993
28,65,Undirected,3143,,0.882862017
28,66,Undirected,3144,,0.791286743
28,67,Undirected,3145,,0.786194724
28,68,Undirected,3146,,0.869661363
28,69,Undirected,3147,,0.694471366
28,70,Undirected,3148,,0.760315256
28,71,Undirected,3149,,0.731273284
28,72,Undirected,3150,,0.838231459
28,73,Undirected,3151,,0.594967731
28,74,Undirected,3152,,0.743115267
28,75,Undirected,3153,,0.557658597
28,76,Undirected,3154,,0.740833872
28,77,Undirected,3155,,0.85140385
28,78,Undirected,3156,,0.934820935
28,79,Undirected,3157,,0.843797461
28,80,Undirected,3158,,0.942499728
28,81,Undirected,3159,,0.87880965
28,82,Undirected,3160,,0.892221566
28,83,Undirected,3161,,0.787117369
28,84,Undirected,3162,,0.674510291
28,85,Undirected,3163,,0.722021659
28,86,Undirected,3164,,0.65613017
28,87,Undirected,3165,,0.836057441
28,88,Undirected,3166,,0.789502962
28,89,Undirected,3167,,0.678702049
28,90,Undirected,3168,,0.849180117
28,91,Undirected,3169,,0.689971575
28,92,Undirected,3170,,0.642475145
28,93,Undirected,3171,,0.505802886
28,94,Undirected,3172,,0.47891379
28,95,Undirected,3173,,0.508859656
28,96,Undirected,3174,,0.669572409
28,97,Undirected,3175,,0.561270403
28,98,Undirected,3176,,0.687020222
28,99,Undirected,3177,,0.88541501
28,100,Undirected,3178,,0.949375063
28,101,Undirected,3179,,0.715904384
28,102,Undirected,3180,,0.928184495
28,103,Undirected,3181,,0.75051603
28,104,Undirected,3182,,0.607229737
28,105,Undirected,3183,,0.721726526
28,106,Undirected,3184,,0.505120497
28,107,Undirected,3185,,0.650181914
28,108,Undirected,3186,,0.495529223
28,109,Undirected,3187,,0.548893155
28,110,Undirected,3188,,0.766319948
28,111,Undirected,3189,,0.628670748
28,112,Undirected,3190,,0.635069043
28,113,Undirected,3191,,0.667661778
28,114,Undirected,3192,,0.803631778
29,1,Undirected,3193,,0.888153016
29,2,Undirected,3194,,0.792825506
29,3,Undirected,3195,,0.915718202
29,4,Undirected,3196,,0.865428055
29,5,Undirected,3197,,0.891110277
29,6,Undirected,3198,,0.70826822
29,7,Undirected,3199,,0.653705066
29,8,Undirected,3200,,0.758951838
29,9,Undirected,3201,,0.835639834
29,10,Undirected,3202,,0.725007893
29,11,Undirected,3203,,0.785467866
29,12,Undirected,3204,,0.633819818
29,13,Undirected,3205,,0.833384368
29,14,Undirected,3206,,0.828260552
29,15,Undirected,3207,,0.771683695
29,16,Undirected,3208,,0.710300292
29,17,Undirected,3209,,0.584193549
29,18,Undirected,3210,,0.655292621
29,19,Undirected,3211,,0.664743567
29,20,Undirected,3212,,0.530192435
29,21,Undirected,3213,,0.436840418
29,22,Undirected,3214,,0.416210395
29,23,Undirected,3215,,0.37159872
29,24,Undirected,3216,,0.754280505
29,25,Undirected,3217,,0.621628263
29,26,Undirected,3218,,0.529304654
29,27,Undirected,3219,,0.712959861
29,28,Undirected,3220,,0.856103169
29,29,Undirected,3221,,1
29,30,Undirected,3222,,0.823553614
29,31,Undirected,3223,,0.81167577
29,32,Undirected,3224,,0.846332552
29,33,Undirected,3225,,0.924863348
29,34,Undirected,3226,,0.929060359
29,35,Undirected,3227,,0.835711458
29,36,Undirected,3228,,0.725591914
29,37,Undirected,3229,,0.779066246
29,38,Undirected,3230,,0.638039119
29,39,Undirected,3231,,0.97768006
29,40,Undirected,3232,,0.865991776
29,41,Undirected,3233,,0.967457972
29,42,Undirected,3234,,0.837378612
29,43,Undirected,3235,,0.858674949
29,44,Undirected,3236,,0.900354865
29,45,Undirected,3237,,0.751460036
29,46,Undirected,3238,,0.572616385
29,47,Undirected,3239,,0.540340122
29,48,Undirected,3240,,0.50837974
29,49,Undirected,3241,,0.482333201
29,50,Undirected,3242,,0.5877116
29,51,Undirected,3243,,0.609007675
29,52,Undirected,3244,,0.565944037
29,53,Undirected,3245,,0.707399057
29,54,Undirected,3246,,0.62995507
29,55,Undirected,3247,,0.72488342
29,56,Undirected,3248,,0.658336435
29,57,Undirected,3249,,0.785206407
29,58,Undirected,3250,,0.549929315
29,59,Undirected,3251,,0.507074237
29,60,Undirected,3252,,0.625184441
29,61,Undirected,3253,,0.858309983
29,62,Undirected,3254,,0.835727013
29,63,Undirected,3255,,0.757374671
29,64,Undirected,3256,,0.615860406
29,65,Undirected,3257,,0.749670993
29,66,Undirected,3258,,0.867971048
29,67,Undirected,3259,,0.879234947
29,68,Undirected,3260,,0.794732406
29,69,Undirected,3261,,0.8008921
29,70,Undirected,3262,,0.822406478
29,71,Undirected,3263,,0.809461242
29,72,Undirected,3264,,0.769970578
29,73,Undirected,3265,,0.717782334
29,74,Undirected,3266,,0.825438836
29,75,Undirected,3267,,0.686356381
29,76,Undirected,3268,,0.604298891
29,77,Undirected,3269,,0.73736328
29,78,Undirected,3270,,0.825761708
29,79,Undirected,3271,,0.939159906
29,80,Undirected,3272,,0.818705109
29,81,Undirected,3273,,0.82442596
29,82,Undirected,3274,,0.822934353
29,83,Undirected,3275,,0.881616216
29,84,Undirected,3276,,0.533403705
29,85,Undirected,3277,,0.578976465
29,86,Undirected,3278,,0.512507058
29,87,Undirected,3279,,0.693390553
29,88,Undirected,3280,,0.653266883
29,89,Undirected,3281,,0.536569731
29,90,Undirected,3282,,0.715208694
29,91,Undirected,3283,,0.546195802
29,92,Undirected,3284,,0.498586222
29,93,Undirected,3285,,0.362068067
29,94,Undirected,3286,,0.335044173
29,95,Undirected,3287,,0.365728003
29,96,Undirected,3288,,0.525737888
29,97,Undirected,3289,,0.41750773
29,98,Undirected,3290,,0.543225051
29,99,Undirected,3291,,0.747366018
29,100,Undirected,3292,,0.820309499
29,101,Undirected,3293,,0.57401332
29,102,Undirected,3294,,0.798542318
29,103,Undirected,3295,,0.60874333
29,104,Undirected,3296,,0.465263143
